accommodates,bathrooms,bedrooms,latitude,longitude,room_type,review_scores_rating,minimum_nights,maximum_nights,availability_365,number_of_reviews,host_listings_count,host_response_rate,property_type,neighbourhood,cleanliness_rating,communication_rating,value_rating,cancellation_policy,instant_bookable,host_is_superhost,bathrooms_text,review_scores_accuracy,review_scores_cleanliness,price
5,1.63,2,40.69392,-74.01982,Shared room,79,6,24,362,2,7,76.9,Apartment,Manhattan,8.4,8.0,8.3,moderate,1,0,1.6 shared bath,8.0,8.2,300.0
3,1.28,1,40.70925,-74.02321,Private room,93,6,25,286,20,9,76.4,Apartment,Bronx,9.8,7.1,8.2,moderate,1,1,1.3 bath,9.3,9.2,225.08
4,2.48,2,40.68905,-73.98447,Entire home/apt,73,6,30,203,0,2,97.7,Apartment,Staten Island,7.8,8.1,7.1,strict,1,0,2.5 bath,9.7,7.6,300.0
5,2.76,1,40.69804,-74.00054,Entire home/apt,87,10,20,315,44,7,70.9,Condo,Queens,8.4,8.4,8.3,moderate,0,1,2.8 bath,8.4,8.1,300.0
3,2.89,2,40.68981,-74.00637,Entire home/apt,67,10,21,307,0,7,99.0,House,Manhattan,7.4,8.0,8.0,moderate,1,0,2.9 baths,9.2,8.4,300.0
2,1.12,1,40.71774,-74.00031,Entire home/apt,85,2,23,247,9,7,83.4,Apartment,Manhattan,9.2,9.0,7.3,strict,0,1,1.1 baths,7.4,7.7,227.46
4,2.48,2,40.70161,-73.99945,Entire home/apt,89,9,18,297,1,3,85.9,Apartment,Manhattan,7.3,8.8,8.1,strict,0,0,2.5 baths,9.5,9.4,300.0
2,2.45,2,40.70946,-74.00318,Entire home/apt,68,3,25,218,31,3,92.0,House,Queens,8.0,9.0,8.6,strict,1,0,2.5 bath,9.7,8.1,291.35
1,2.89,3,40.70402,-74.0247,Entire home/apt,96,3,12,266,3,5,83.4,Apartment,Queens,8.1,9.8,8.1,flexible,0,0,2.9 shared bath,8.6,9.9,281.75
2,1.51,1,40.70533,-73.99419,Entire home/apt,68,5,29,244,3,5,99.6,Apartment,Queens,9.5,8.5,8.6,moderate,0,1,1.5 baths,8.2,7.3,219.78
2,2.48,2,40.68956,-74.0148,Entire home/apt,88,3,29,340,31,10,78.2,House,Queens,9.9,8.0,8.6,moderate,1,1,2.5 bath,7.1,8.7,300.0
4,1.11,3,40.69936,-74.00605,Entire home/apt,69,3,22,353,33,10,81.8,House,Staten Island,9.9,7.5,8.1,flexible,0,0,1.1 baths,9.1,8.3,298.31
1,2.26,1,40.68919,-73.99328,Entire home/apt,99,2,26,335,14,3,90.9,Apartment,Brooklyn,9.3,8.3,9.6,strict,0,1,2.3 bath,7.9,8.6,237.57
2,1.7,2,40.69533,-73.98834,Entire home/apt,90,9,28,303,43,4,92.1,Apartment,Brooklyn,9.1,7.9,8.5,moderate,0,1,1.7 baths,9.3,8.7,265.02
5,2.54,2,40.70024,-73.99523,Private room,94,8,15,245,16,6,71.9,House,Manhattan,8.5,7.3,9.6,flexible,1,1,2.5 bath,9.5,9.4,300.0
3,2.73,2,40.69062,-73.99822,Entire home/apt,63,3,13,327,35,1,72.2,House,Staten Island,7.1,8.3,9.5,flexible,1,0,2.7 bath,9.0,7.8,300.0
2,1.73,1,40.687,-73.98647,Private room,56,4,26,338,20,1,87.7,Apartment,Staten Island,9.4,7.1,8.1,moderate,1,1,1.7 bath,7.2,9.2,189.35
1,2.05,3,40.68775,-73.99353,Private room,68,9,30,243,20,3,73.6,Apartment,Manhattan,7.2,7.9,8.5,moderate,1,1,2.0 shared bath,7.9,8.8,245.99
2,1.23,2,40.70616,-74.01412,Private room,54,7,21,326,7,4,93.5,House,Manhattan,8.1,8.1,7.1,moderate,0,1,1.2 bath,8.7,8.7,214.38
3,1.83,3,40.69666,-73.98663,Entire home/apt,74,6,12,291,28,8,80.2,Condo,Queens,7.8,7.5,8.8,flexible,1,0,1.8 shared bath,9.1,7.7,300.0
1,1.72,1,40.68692,-73.98766,Private room,53,1,30,289,0,3,87.9,Apartment,Manhattan,8.6,8.1,8.9,flexible,0,0,1.7 shared bath,8.1,8.9,188.14
4,1.37,1,40.69919,-73.99749,Entire home/apt,81,8,28,343,33,7,70.5,House,Manhattan,7.5,8.3,7.9,flexible,1,0,1.4 bath,8.9,8.3,300.0
1,2.79,2,40.7069,-73.99053,Entire home/apt,51,3,11,294,40,8,83.3,House,Bronx,7.9,9.3,10.0,flexible,0,0,2.8 bath,7.1,9.7,257.79
4,1.3,2,40.69852,-73.99631,Entire home/apt,61,8,27,340,41,6,95.1,Apartment,Brooklyn,7.2,7.8,9.6,flexible,0,0,1.3 baths,9.4,9.6,300.0
1,2.27,2,40.68542,-74.04905,Entire home/apt,61,2,23,201,34,8,75.2,Apartment,Manhattan,7.9,9.4,7.3,moderate,1,1,2.3 shared bath,7.5,7.6,235.55
3,2.78,3,40.69783,-74.00599,Private room,90,4,22,320,17,6,94.5,Condo,Brooklyn,7.7,9.3,9.5,flexible,1,0,2.8 bath,9.4,7.4,300.0
3,2.82,3,40.69152,-74.00241,Private room,57,4,11,357,34,9,71.3,House,Manhattan,8.0,9.4,9.2,flexible,1,0,2.8 shared bath,9.7,8.5,300.0
1,2.59,2,40.70203,-74.00281,Entire home/apt,85,10,20,289,30,8,97.6,Apartment,Brooklyn,8.0,9.1,9.2,flexible,0,1,2.6 bath,9.7,7.5,260.11
2,1.35,1,40.6958,-74.0074,Entire home/apt,81,6,15,242,43,2,81.5,Apartment,Manhattan,9.9,8.6,8.8,flexible,0,0,1.4 baths,7.8,9.2,254.37
3,2.63,1,40.70164,-74.00045,Entire home/apt,64,1,10,225,25,1,70.1,Apartment,Brooklyn,8.6,7.5,9.9,moderate,1,1,2.6 bath,7.5,8.4,300.0
4,1.55,2,40.68222,-73.98848,Private room,98,8,20,247,4,7,77.7,House,Staten Island,9.1,9.3,9.9,strict,0,1,1.6 shared bath,8.6,7.9,288.09
4,2.84,3,40.70016,-73.9963,Entire home/apt,55,2,21,278,34,4,73.7,Apartment,Brooklyn,9.4,9.2,8.5,flexible,1,0,2.8 baths,9.5,7.9,300.0
5,2.42,1,40.69677,-74.00265,Entire home/apt,75,5,19,315,23,6,93.1,Condo,Brooklyn,8.2,9.8,9.4,moderate,1,1,2.4 bath,7.4,9.5,300.0
4,2.57,3,40.69055,-74.02895,Entire home/apt,85,4,30,310,38,10,83.8,Apartment,Staten Island,9.5,7.8,9.0,moderate,0,1,2.6 baths,9.1,8.1,300.0
5,1.17,2,40.70003,-73.98406,Entire home/apt,89,10,19,293,32,5,84.7,Apartment,Brooklyn,7.3,9.5,8.1,strict,0,0,1.2 bath,9.9,9.9,300.0
1,2.17,3,40.69628,-74.00709,Entire home/apt,85,10,27,254,15,1,99.6,Apartment,Queens,8.8,8.0,7.7,flexible,1,0,2.2 shared bath,7.2,7.3,258.91
1,2.64,3,40.6987,-73.97404,Shared room,77,4,30,332,40,5,78.0,House,Brooklyn,7.7,8.0,7.4,moderate,1,1,2.6 bath,7.0,9.7,243.15
1,2.72,3,40.6895,-74.01312,Entire home/apt,80,9,30,254,46,2,99.6,Condo,Brooklyn,9.0,9.5,7.1,flexible,0,1,2.7 shared bath,7.4,9.0,271.86
2,1.06,1,40.70086,-73.98929,Entire home/apt,61,5,23,252,2,9,83.8,Condo,Brooklyn,7.6,8.3,8.3,strict,0,1,1.1 shared bath,8.6,8.8,222.5
2,2.88,3,40.68085,-74.00197,Entire home/apt,97,2,28,325,18,5,93.2,Apartment,Brooklyn,9.0,7.9,8.3,flexible,0,1,2.9 baths,8.4,9.6,300.0
5,1.09,3,40.69735,-74.01766,Private room,97,9,27,267,12,6,70.1,Condo,Brooklyn,9.1,9.4,7.4,flexible,0,0,1.1 baths,9.0,8.2,300.0
4,2.23,3,40.69891,-73.98588,Private room,58,5,19,321,48,7,80.5,House,Bronx,9.9,7.6,8.0,strict,1,1,2.2 bath,8.1,8.7,300.0
4,2.39,2,40.71603,-74.02422,Entire home/apt,59,8,25,235,0,3,95.9,House,Queens,9.8,7.8,9.8,strict,1,1,2.4 baths,9.0,8.6,300.0
1,1.21,3,40.69651,-73.99746,Private room,65,1,27,339,48,2,82.6,House,Staten Island,7.9,8.4,9.5,moderate,1,1,1.2 shared bath,9.3,8.4,182.32
3,1.1,3,40.71508,-73.99817,Entire home/apt,65,6,18,222,8,3,92.4,House,Brooklyn,7.0,8.6,7.4,flexible,1,1,1.1 shared bath,7.3,9.4,288.14
2,2.57,1,40.71049,-74.01096,Private room,92,10,29,232,47,4,99.6,Apartment,Brooklyn,7.2,7.4,8.3,flexible,1,1,2.6 baths,9.7,7.2,257.11
2,1.77,2,40.6979,-73.98196,Entire home/apt,62,10,16,365,49,5,72.9,Apartment,Bronx,9.4,9.2,9.2,moderate,1,0,1.8 baths,8.8,7.3,252.57
1,1.21,3,40.69927,-73.99655,Entire home/apt,94,1,22,326,11,4,80.7,House,Manhattan,7.8,8.0,8.6,flexible,1,1,1.2 shared bath,9.2,9.9,257.88
2,2.53,1,40.68832,-73.97374,Private room,66,6,17,320,39,8,96.1,Apartment,Queens,7.4,7.9,9.5,flexible,0,1,2.5 shared bath,8.4,9.0,224.11
1,2.7,1,40.69324,-73.99585,Private room,82,7,26,281,7,10,75.2,Apartment,Brooklyn,8.1,8.4,9.2,strict,0,0,2.7 shared bath,8.1,8.6,211.66
5,2.17,3,40.70145,-73.99186,Entire home/apt,75,8,15,336,40,9,90.8,House,Brooklyn,9.2,7.5,8.4,moderate,1,1,2.2 shared bath,8.4,7.2,300.0
4,1.32,1,40.69593,-74.03202,Entire home/apt,89,3,16,317,5,7,77.6,House,Manhattan,8.3,8.2,8.9,flexible,1,1,1.3 bath,7.8,7.7,300.0
3,1.03,1,40.70798,-73.9896,Private room,81,7,26,309,43,4,93.0,Apartment,Manhattan,7.5,8.8,7.1,strict,0,0,1.0 shared bath,8.4,8.3,236.79
4,2.4,1,40.70571,-73.99322,Entire home/apt,64,8,10,222,2,6,71.3,Apartment,Staten Island,7.4,8.2,9.9,flexible,1,1,2.4 bath,7.1,7.5,300.0
4,2.1,1,40.70209,-74.00756,Entire home/apt,90,6,21,272,5,9,95.8,Apartment,Manhattan,9.2,7.7,7.1,strict,1,0,2.1 bath,9.3,9.9,300.0
5,2.3,3,40.70598,-74.01096,Entire home/apt,87,9,23,277,41,6,95.8,Condo,Brooklyn,7.9,7.9,9.0,strict,0,1,2.3 bath,9.5,7.1,300.0
2,2.63,3,40.7034,-74.0033,Private room,83,10,16,212,7,4,73.3,Apartment,Queens,9.0,8.7,8.7,flexible,1,1,2.6 baths,8.7,10.0,291.4
3,1.87,1,40.69987,-73.98705,Entire home/apt,65,8,15,307,1,7,88.4,House,Manhattan,8.9,8.0,7.4,moderate,1,1,1.9 shared bath,9.2,9.8,300.0
2,1.25,3,40.69226,-74.01741,Entire home/apt,58,9,28,304,11,3,70.9,House,Brooklyn,9.4,9.1,9.7,flexible,0,1,1.2 bath,7.8,8.9,271.22
4,2.88,3,40.71812,-74.0194,Shared room,62,7,12,229,19,10,94.1,Apartment,Staten Island,9.7,7.7,9.9,flexible,1,1,2.9 baths,9.5,7.0,300.0
1,2.09,1,40.70621,-73.98792,Entire home/apt,60,9,18,323,37,1,93.0,House,Bronx,8.5,7.8,9.2,moderate,1,1,2.1 bath,8.2,9.6,218.75
4,2.23,1,40.70329,-74.00609,Entire home/apt,82,4,28,327,7,10,86.3,Apartment,Bronx,9.6,7.5,7.7,moderate,1,1,2.2 baths,9.0,9.8,300.0
2,2.87,1,40.69196,-74.00215,Entire home/apt,54,6,20,291,22,5,71.4,Apartment,Brooklyn,9.7,8.6,7.0,flexible,0,0,2.9 shared bath,8.6,7.5,286.27
4,2.86,3,40.7239,-74.00186,Private room,52,9,10,356,14,1,88.3,Apartment,Queens,8.7,8.3,9.9,flexible,1,0,2.9 shared bath,8.7,9.3,300.0
1,2.14,3,40.6927,-73.99512,Entire home/apt,65,7,23,243,42,3,75.3,Apartment,Manhattan,7.6,7.4,8.6,strict,1,0,2.1 baths,9.5,7.9,252.72
5,1.6,2,40.70029,-73.98122,Entire home/apt,62,7,19,252,45,2,88.8,Apartment,Bronx,8.4,7.0,9.5,moderate,0,0,1.6 bath,8.0,8.8,300.0
2,2.99,2,40.70068,-74.01595,Entire home/apt,66,9,10,298,34,6,91.7,Apartment,Manhattan,7.6,7.4,9.5,moderate,1,0,3.0 baths,8.8,7.3,300.0
4,2.36,1,40.68637,-73.99355,Entire home/apt,77,7,28,255,14,4,95.6,House,Manhattan,8.1,8.4,9.7,flexible,0,1,2.4 bath,7.8,9.5,300.0
2,1.82,2,40.70436,-74.00036,Entire home/apt,75,6,19,237,20,7,81.7,Condo,Bronx,7.4,8.2,7.6,flexible,1,1,1.8 bath,7.7,7.3,259.14
5,2.12,3,40.70332,-73.99538,Entire home/apt,53,10,26,279,49,1,96.2,House,Brooklyn,9.6,7.0,8.2,moderate,1,1,2.1 bath,8.7,7.3,300.0
4,1.83,2,40.68924,-73.96645,Entire home/apt,54,5,19,311,38,3,88.7,House,Queens,10.0,8.4,7.6,flexible,0,0,1.8 shared bath,7.0,8.4,300.0
4,2.78,2,40.70727,-74.01848,Private room,81,10,21,282,22,4,91.1,House,Staten Island,8.0,8.2,9.1,strict,0,1,2.8 bath,8.8,9.1,300.0
2,1.96,1,40.69026,-73.99088,Private room,91,10,12,251,38,8,99.5,House,Brooklyn,8.3,8.4,8.8,flexible,0,1,2.0 bath,9.2,8.7,238.81
2,2.65,3,40.69674,-73.9835,Entire home/apt,58,8,26,221,9,1,70.0,Apartment,Staten Island,10.0,9.2,8.0,moderate,1,1,2.6 shared bath,8.1,7.2,295.67
1,2.68,3,40.69216,-74.01502,Entire home/apt,97,3,18,247,35,10,89.2,House,Manhattan,9.9,9.4,7.4,flexible,0,1,2.7 baths,9.6,8.3,300.0
5,2.65,3,40.70603,-74.00368,Private room,62,2,21,349,5,1,99.3,House,Queens,7.5,9.5,7.7,moderate,1,0,2.6 bath,8.6,8.2,300.0
1,2.44,3,40.70498,-74.00775,Entire home/apt,96,3,18,310,29,10,91.2,Apartment,Brooklyn,9.1,9.7,8.7,flexible,1,1,2.4 baths,9.3,8.6,277.73
4,2.71,2,40.68866,-73.97889,Entire home/apt,94,1,17,296,42,4,70.5,Apartment,Queens,8.9,8.6,9.4,flexible,1,1,2.7 bath,9.5,9.8,300.0
2,1.77,1,40.69402,-73.99994,Private room,63,5,20,263,36,1,96.7,Condo,Manhattan,9.4,8.1,7.6,strict,1,0,1.8 shared bath,9.3,7.2,220.83
4,1.23,2,40.69417,-74.02405,Private room,69,6,28,270,19,2,94.2,Apartment,Queens,8.2,7.1,9.6,strict,0,0,1.2 baths,7.4,9.1,252.36
4,2.68,3,40.70646,-73.96588,Entire home/apt,72,9,30,330,49,7,83.5,Apartment,Queens,8.0,9.6,8.0,strict,0,0,2.7 shared bath,7.7,8.3,300.0
3,2.0,1,40.69285,-73.97501,Entire home/apt,51,5,25,291,16,5,95.9,Apartment,Manhattan,8.4,7.7,9.7,moderate,0,0,2.0 baths,9.1,7.8,291.13
3,1.25,1,40.69875,-73.98601,Shared room,64,3,16,273,33,2,88.0,Condo,Queens,9.6,9.2,7.8,moderate,0,0,1.2 shared bath,7.9,7.3,217.18
4,1.23,3,40.69765,-74.00318,Entire home/apt,58,7,11,215,41,10,83.3,Apartment,Brooklyn,9.5,7.3,8.9,strict,0,0,1.2 shared bath,8.7,7.1,300.0
2,1.32,3,40.69671,-74.01649,Entire home/apt,74,7,27,288,9,4,89.6,Condo,Bronx,8.2,9.7,8.1,flexible,1,0,1.3 baths,7.6,7.4,261.25
4,2.5,1,40.71721,-74.00379,Entire home/apt,61,9,11,358,9,2,99.7,Apartment,Brooklyn,9.2,8.0,9.7,strict,0,0,2.5 shared bath,9.6,7.6,300.0
3,2.42,3,40.69323,-73.98608,Entire home/apt,54,7,13,267,10,4,93.8,House,Queens,9.3,7.1,7.3,strict,0,0,2.4 shared bath,9.5,7.0,300.0
2,1.41,3,40.69772,-74.00287,Entire home/apt,88,4,12,261,29,8,94.5,Apartment,Brooklyn,9.1,7.5,9.2,moderate,1,1,1.4 bath,9.1,10.0,282.79
4,2.69,3,40.70363,-74.00838,Private room,100,7,13,326,26,9,91.8,House,Queens,8.8,8.1,8.5,flexible,1,0,2.7 bath,7.5,8.5,300.0
5,1.56,3,40.69575,-74.02216,Entire home/apt,79,4,17,210,43,6,74.5,Apartment,Manhattan,8.1,8.0,8.6,flexible,0,1,1.6 baths,9.6,8.5,300.0
5,2.59,1,40.69412,-74.01382,Entire home/apt,78,2,26,219,28,8,94.4,Apartment,Manhattan,9.4,7.4,8.5,moderate,0,1,2.6 bath,9.6,8.8,300.0
4,1.98,1,40.70339,-74.02073,Entire home/apt,98,5,22,332,47,5,89.5,Apartment,Queens,9.2,8.0,8.6,flexible,1,1,2.0 shared bath,10.0,7.7,300.0
2,2.46,2,40.70783,-73.9982,Private room,77,6,18,211,16,8,93.4,Apartment,Manhattan,7.8,8.0,8.3,strict,1,0,2.5 bath,7.9,7.0,269.36
4,1.76,2,40.71303,-73.98784,Entire home/apt,99,10,15,306,27,4,77.8,Apartment,Bronx,9.1,9.2,7.9,moderate,0,1,1.8 bath,9.9,9.6,300.0
4,1.69,1,40.69802,-74.01913,Entire home/apt,73,5,23,297,41,10,98.1,House,Queens,7.1,7.1,9.2,flexible,1,0,1.7 baths,9.6,8.9,300.0
3,2.68,2,40.6923,-74.02498,Entire home/apt,55,8,15,272,0,6,90.1,Condo,Manhattan,7.8,7.4,9.3,flexible,0,0,2.7 baths,9.4,8.7,300.0
5,1.07,3,40.69222,-73.99989,Entire home/apt,96,6,27,346,13,5,87.9,Apartment,Brooklyn,9.7,7.6,9.7,moderate,1,0,1.1 bath,10.0,8.0,300.0
3,2.95,3,40.71403,-74.00343,Entire home/apt,78,6,30,353,20,9,87.7,Apartment,Staten Island,8.2,8.3,8.3,strict,1,1,3.0 baths,8.0,9.0,300.0
3,2.3,1,40.70325,-73.99493,Private room,80,7,29,273,22,6,75.1,Apartment,Manhattan,8.1,7.4,9.9,flexible,0,1,2.3 baths,7.8,8.6,295.87
4,1.86,2,40.69181,-74.02249,Entire home/apt,75,7,20,287,35,2,98.7,Apartment,Manhattan,7.6,7.0,9.3,flexible,0,0,1.9 baths,9.3,8.7,300.0
3,2.26,3,40.69321,-73.98297,Entire home/apt,74,6,29,249,32,7,80.1,Apartment,Brooklyn,8.6,9.4,8.9,flexible,1,0,2.3 bath,8.9,8.1,300.0
5,1.25,2,40.68889,-73.99374,Private room,98,3,21,326,41,4,89.7,Condo,Brooklyn,9.2,7.5,7.2,flexible,1,0,1.2 baths,8.9,10.0,300.0
3,2.03,1,40.69921,-73.98303,Private room,60,2,25,214,36,5,82.4,House,Brooklyn,9.1,9.6,9.8,moderate,0,0,2.0 shared bath,9.5,8.9,276.31
5,2.97,1,40.70482,-74.00698,Entire home/apt,61,3,12,258,3,9,73.8,House,Brooklyn,8.7,9.5,7.2,flexible,0,1,3.0 shared bath,8.9,8.5,300.0
3,1.47,2,40.71546,-73.98475,Entire home/apt,94,4,16,248,46,4,84.8,Apartment,Queens,8.9,7.8,8.5,moderate,1,1,1.5 baths,7.9,8.3,289.42
5,2.44,1,40.71085,-74.00851,Private room,73,4,23,208,29,9,93.8,House,Queens,8.3,7.8,7.4,strict,1,1,2.4 shared bath,8.7,9.2,300.0
3,1.87,3,40.70037,-73.98539,Entire home/apt,81,5,17,359,47,9,91.9,House,Manhattan,9.0,8.1,8.9,flexible,1,0,1.9 baths,7.1,7.3,300.0
3,2.3,3,40.69308,-74.008,Entire home/apt,77,8,22,277,14,8,76.2,Condo,Brooklyn,7.8,9.4,9.7,strict,0,0,2.3 shared bath,7.6,8.6,300.0
2,1.41,2,40.70459,-74.02864,Entire home/apt,55,8,15,202,31,6,93.4,Apartment,Manhattan,9.7,7.5,7.4,flexible,0,1,1.4 bath,9.4,9.3,263.01
5,1.94,2,40.6823,-73.98738,Entire home/apt,63,5,11,246,50,10,72.7,Apartment,Queens,7.2,8.5,9.4,moderate,0,0,1.9 shared bath,8.6,9.9,300.0
5,2.96,1,40.69212,-74.00926,Entire home/apt,77,10,17,273,31,4,95.9,House,Queens,8.9,7.9,8.3,moderate,1,0,3.0 bath,9.2,7.3,300.0
5,1.39,1,40.70635,-73.98579,Entire home/apt,93,3,27,310,49,2,73.5,Apartment,Bronx,7.0,8.7,8.5,flexible,1,0,1.4 bath,8.0,9.6,300.0
1,2.27,2,40.70876,-74.02438,Entire home/apt,92,5,20,201,10,10,89.0,Condo,Bronx,9.4,7.6,8.6,flexible,0,1,2.3 bath,7.1,8.9,241.02
3,2.15,1,40.71308,-74.02662,Shared room,93,9,19,202,27,6,73.2,Apartment,Staten Island,8.9,9.1,9.6,flexible,1,0,2.1 baths,7.2,9.9,265.8
5,2.13,2,40.69887,-74.00613,Entire home/apt,77,9,27,234,20,2,96.4,Apartment,Manhattan,8.8,8.6,9.9,flexible,1,1,2.1 baths,7.9,9.1,300.0
1,2.23,2,40.71296,-73.99979,Private room,66,10,26,362,46,9,93.1,Apartment,Bronx,7.5,9.0,9.5,moderate,1,1,2.2 baths,8.2,9.7,199.59
2,2.0,3,40.69616,-74.02609,Entire home/apt,89,1,26,207,2,6,80.1,Condo,Staten Island,8.0,7.6,8.2,strict,0,0,2.0 shared bath,7.1,7.8,284.14
5,1.03,1,40.69537,-74.00918,Entire home/apt,67,3,13,308,41,7,96.8,Apartment,Staten Island,8.2,8.9,8.7,flexible,0,0,1.0 baths,7.0,9.7,287.98
5,2.8,2,40.70307,-74.0172,Entire home/apt,61,2,30,268,38,4,72.6,House,Manhattan,8.8,9.0,7.9,flexible,1,0,2.8 baths,9.7,8.3,300.0
1,2.65,3,40.71143,-73.99862,Entire home/apt,79,7,16,275,30,10,83.6,Condo,Queens,9.4,9.3,8.3,flexible,1,0,2.6 shared bath,7.6,8.0,278.27
3,1.35,2,40.70939,-73.96658,Private room,96,8,23,223,26,7,74.5,House,Bronx,7.3,7.7,9.3,flexible,1,1,1.4 shared bath,7.4,7.6,258.51
2,1.83,1,40.71033,-74.00657,Entire home/apt,52,10,17,352,0,8,78.6,House,Manhattan,9.5,8.5,9.9,strict,1,0,1.8 bath,9.0,7.9,260.59
5,2.54,3,40.70527,-74.00958,Entire home/apt,57,7,12,306,38,7,95.3,House,Brooklyn,9.5,7.7,7.6,flexible,0,0,2.5 baths,9.1,7.3,300.0
3,2.96,1,40.70959,-73.99812,Private room,53,6,21,348,44,7,94.2,Apartment,Brooklyn,8.1,9.8,9.7,flexible,1,0,3.0 shared bath,7.5,9.1,300.0
2,2.9,3,40.70028,-73.97059,Entire home/apt,55,4,11,264,19,2,89.3,Apartment,Manhattan,8.6,7.3,7.1,flexible,1,0,2.9 bath,9.8,7.5,300.0
4,2.8,1,40.70316,-74.01667,Entire home/apt,74,5,13,340,10,7,73.0,House,Brooklyn,7.6,8.2,9.1,strict,1,0,2.8 shared bath,7.2,9.8,300.0
4,1.32,2,40.72787,-73.99935,Entire home/apt,59,2,24,334,39,7,85.7,Apartment,Brooklyn,8.8,7.3,8.8,moderate,1,1,1.3 bath,9.4,10.0,300.0
2,2.83,2,40.70879,-73.96257,Entire home/apt,93,6,16,266,0,10,97.1,Apartment,Bronx,7.8,8.9,9.7,flexible,0,1,2.8 bath,9.1,9.0,298.03
1,2.76,2,40.7002,-74.01033,Entire home/apt,59,3,30,360,39,3,91.6,Apartment,Queens,7.6,8.9,9.3,flexible,1,1,2.8 bath,8.8,8.8,236.22
2,1.75,1,40.70803,-74.00771,Private room,80,7,18,230,35,9,91.7,Apartment,Manhattan,9.9,9.9,8.8,flexible,1,0,1.8 baths,8.8,8.6,243.23
2,1.79,3,40.68944,-73.98606,Entire home/apt,50,5,21,203,7,8,78.7,House,Brooklyn,9.8,8.8,8.4,flexible,1,1,1.8 baths,9.3,9.6,287.96
1,1.92,1,40.69678,-73.97294,Entire home/apt,97,5,14,321,28,9,81.0,Apartment,Manhattan,7.9,9.3,9.0,strict,1,0,1.9 shared bath,8.3,9.3,251.53
1,2.31,2,40.69797,-73.97091,Entire home/apt,85,5,26,202,24,8,96.0,Apartment,Staten Island,8.6,7.9,8.1,flexible,0,0,2.3 baths,8.9,7.6,235.49
3,1.52,1,40.69283,-74.00222,Entire home/apt,69,7,19,291,6,6,97.4,Apartment,Manhattan,8.9,8.6,7.8,strict,1,1,1.5 shared bath,8.9,8.7,276.0
3,1.05,3,40.7177,-74.01414,Entire home/apt,62,8,22,231,31,9,91.0,House,Manhattan,7.8,9.3,9.7,flexible,1,1,1.1 shared bath,8.3,8.3,300.0
1,1.28,2,40.70474,-74.00936,Entire home/apt,59,8,20,220,30,6,78.3,Apartment,Manhattan,9.5,9.3,8.1,moderate,0,1,1.3 shared bath,9.7,7.6,223.97
4,1.88,1,40.70585,-74.0164,Shared room,70,5,25,363,31,3,85.0,House,Bronx,7.5,9.4,9.5,strict,0,0,1.9 bath,9.8,9.5,264.47
4,1.56,2,40.69896,-73.99884,Private room,86,2,22,274,34,5,94.9,Apartment,Brooklyn,8.6,8.6,7.1,flexible,1,1,1.6 baths,7.5,7.0,292.71
2,2.53,1,40.68847,-73.99001,Private room,92,7,13,237,48,8,95.6,Apartment,Manhattan,9.6,7.5,9.6,flexible,1,1,2.5 bath,7.1,9.6,279.11
5,1.21,1,40.69937,-73.99706,Private room,62,9,15,330,1,7,70.2,Apartment,Manhattan,9.6,8.9,8.1,strict,1,1,1.2 baths,8.1,9.6,294.25
2,2.83,2,40.69577,-74.00739,Entire home/apt,70,9,26,309,10,3,71.1,Apartment,Brooklyn,9.3,7.4,9.3,flexible,1,1,2.8 bath,9.8,8.2,297.97
2,2.79,3,40.68984,-73.98581,Entire home/apt,67,3,17,360,35,10,97.6,Apartment,Brooklyn,7.4,7.5,9.1,flexible,0,1,2.8 bath,8.2,9.4,300.0
5,2.82,2,40.70759,-73.992,Entire home/apt,74,4,15,208,2,1,95.9,Condo,Queens,9.2,9.2,9.2,flexible,0,0,2.8 shared bath,8.7,7.5,300.0
1,2.48,3,40.69734,-73.99275,Private room,82,4,12,293,29,2,78.3,House,Queens,9.6,8.3,9.1,flexible,1,1,2.5 shared bath,7.4,8.4,251.54
4,1.21,2,40.6822,-73.98799,Private room,83,8,20,283,49,6,80.0,Apartment,Manhattan,7.3,9.0,9.6,flexible,1,1,1.2 shared bath,9.4,8.7,294.25
2,1.88,2,40.70001,-73.99519,Entire home/apt,88,7,27,362,22,7,86.0,Apartment,Queens,7.1,8.9,7.3,moderate,1,1,1.9 baths,7.1,9.1,258.07
5,1.26,2,40.70019,-74.00172,Shared room,81,5,27,218,49,1,88.5,House,Manhattan,9.7,9.8,7.5,flexible,0,1,1.3 bath,7.0,7.7,300.0
3,2.98,1,40.70754,-74.01822,Entire home/apt,50,6,22,365,45,2,71.5,Apartment,Brooklyn,8.2,7.7,9.7,moderate,1,0,3.0 shared bath,9.3,9.2,300.0
2,1.67,1,40.7012,-74.00453,Private room,84,8,16,323,6,5,70.2,House,Manhattan,7.0,7.7,8.6,flexible,0,0,1.7 bath,9.1,7.3,253.79
4,2.17,3,40.69387,-74.01162,Entire home/apt,77,2,14,364,15,7,79.6,House,Bronx,9.8,9.9,9.6,flexible,1,0,2.2 bath,7.8,8.5,300.0
1,2.56,2,40.70498,-73.97357,Shared room,67,10,24,263,28,3,95.4,Apartment,Brooklyn,8.1,7.3,7.2,flexible,0,1,2.6 bath,7.9,7.6,203.87
2,2.84,1,40.69351,-73.97507,Entire home/apt,91,10,29,365,34,8,82.8,House,Bronx,9.0,9.1,8.2,flexible,0,1,2.8 shared bath,7.2,8.4,282.14
